number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
,,,,,,1.17790607100024,,,,,,727.2,,,,,,,,,,,138.006405771147,,,1.19212565284281,,,,,4870.35725,5944.48985714286,,,,,,,,,,,,,,,,,51.12571973821,49.2986391748271,7.1055,,,,,,,,,,,,7.55238461047956,,,,,171.424774285714,,191.499750380344,,,,,,,,,,,
,,,,,,,,,,,,,730.90952928526,,,0.6926756873014599,,,,,,,,,,0.6520106062259351,,,,,,,,,0.459855741137339,,,5896.8,,,,101.38,80.1965086521851,,,,175.7,,87.85,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,0.600000000000001,,,0.9
5.0,,51.2190080769231,,,,,,,40.053511822236,,,,,,1.55174132140317,0.904103291487786,,,,,162.8,,,,1.50445986331947,1.36383504779383,,,,,,,,,,0.8625592208287808,,,,3633.47803425105,,108.813730769231,,,1.25339388367421,,127.05,,,,,5.2527307692307685,,,,,,,4.96386920053299,5.65207239771867,,,,,,,,90.9087646153846,,,,,,,,,,,,,74.0
3.0,,,,,,,,,,,,799.46,,,,,,303.98,,192.79862655112495,,,,,,,,,,,,4994.4,,3920.0190188271295,,0.7976207810030559,,,,,,,,,,,,,,,8.61333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.995026990179521,,,,1.4142135623731005,,2.51
3.0,,,,,,,,30.2634096045198,,,,,808.929243833275,,,,,,,,,103.225988700565,,,,,147.0,,,,,,,,0.6766017541132979,0.6831423999706739,8958.571,,,,,,,,,,,,39.603479083984,,,3.75787570621469,,,,,,1.72235028248588,,,,,,,,,,,,,,,,,,,,,0.471404520791032,,32.0
,,164.181314772727,,,,,,,62.8246414471972,,,671.292613636364,,,,,,,,66.9396225746876,,,,,,,,,,,,,,,,1.00927234623939,,3072.86363636364,,,,,,,,,,,,,,,,,,,,,2.92384830127845,,,,,,,,,,,33.404803663539,,,,,1.02965301406457,,,,,,
,,,,,,,,,,,,,662.7485161019761,,,,,,,,,178.14,,,1.0696415309406,,,,,,,7154.96,,,,,5870.0,6321.04,,,,,,,,,,,,,23.1,,,,,,,,,6.86561657828341,,,,,,,,,,76.109707002458,,,,,,,,,,,19.9
,,,,,,,,,,,,,,,,,,,,,,,166.728496170949,,,,,,,,,,,,1.06609387078446,,,590.5175,,,,,,,,,95.6,,,,21.733333333333306,,21.4526464568882,,,,,4.47175,,,,,30.5498602179569,,,,,,,13.5478263939276,,,,,1.09337471755665,,,,,,1.96
5.0,,51.424568600154714,,,,1.30137052694047,,,,,,,,,1.55174132140317,,,,,342.545600064006,,,142.245338798365,,1.50445986331947,1.35184149022472,,,,,,,,,,,,,,,,,,,,,,,54.6063146531608,,,,,,,,,,,,,,,,,0.21362261206799305,399.97342,,,,,,,,,,,,0.489897948556636,,91.8
7.0,,,,,,,,,,,,,717.361580110548,,,,,,,,,108.488461538462,,,,,,,,,4595.347,,,,,1.32288326935802,,1377.69207692308,,,,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,2.28571428571429,,,,,,,,,,
,,,,,,1.32681141908119,,,,,,988.188691796009,,,,,,,,,,,,92.20066749992979,,,,,,,,,,,,,,,,,,,,,1.1640132003214,,,,,46.3384455939262,,5.19664892830746,,1.3960095744759098,,,,,4.58663719406713,,,,7.06248773046785,,,,,,,173.14017030110801,,,,2.10513073237086,,,,,,,
,,,,,,,,,,,,868.586666666667,,,,,,355.6466666666671,,,,,,,,,,,,,,4285.40966666667,,,,,,,,,,,,,,,127.05,,,,,,,,,,,4.29266666666667,,,,,,,,,,,,,,,,,,,,,,,90.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7019.705961858372,,,,,,,,,,,,,,,,,,,,,0.957141743426734,,,,,,,,36.5407064463454,,,,,,27.4023518860861,,,,,,,,,,,,0.6
,,,,,,,,,,71.37719357871221,,,,,,,,,,380.700162167187,,,,,,1.20596279330123,152.0,,,,,,,,,,,,,6077.45667217181,,,,,,,,,,,,,2.95625234019288,,,,,,,,,,,,,,,11.948506097561,,38.398419959390296,,,,,,,,,,,23.0
,,,48.474940469477,,,,,,,,,,686.051577977531,,,,,,,,,,,,1.26427434776111,,,,,68.0014594661749,,,,,,0.7199920882114059,,,,,,112.579770444763,,,,,,,41.5262266525626,,,,,,,,,1.83268292682927,,,,,,,,0.35527702222271,,,,,2.0,,,,,,2.0,,,,33.0
,,64.6758,,,,1.03347059031817,,,,,,,681.319781848294,,,,,,,,,,143.864697369125,,1.07736670620389,,74.0,,,,,,,,,0.930266397934914,,,,,,112.3,,,,,,,,,22.9333333333333,26.42,,,,,,,19.528497694964198,,,,,,0.670972312013938,,389.0,,,,,,,3.0314331330208,,,,,,,
,,,,,,,141.2755,,,,,,,,0.6828022573307291,,,,,30.52,,,175.44229820656102,,,,,,,,,22231.0,,,,,,21986.6,,,,150.49200000000005,89.13613184337757,,,,100.4,,50.2,,,25.936,24.3474844696531,,,,,,1.6,,90.5,,,,,,119.0,,,,5.5,,,,,,,,,,0.115
,,,,,,0.642434585498898,,,,,,,,,,,,,,,,148.416666666667,,,,,,,,,,9648.75,,,,,,,,,,,,,,,,,,,24.7,,24.5171368638346,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,0.03
,,,,,,0.211586167762795,,,41.0742845,,,,704.435518695643,,,,,,,94.8120172288302,,172.38,,,,,,,,,,,,,0.587886232592862,,,,,,,,,,0.36564010978263,,,,,,,,6.383572667401849,,,,,,,,201.0,,,,,0.115868389371039,,,119.0,,4.0,,,,,0.21586336507798806,,4.28,,,0.0423
,,,,,,,,,,,,657.492,,,0.693129850307702,,,,,,,,,175.797221018751,0.693043364129368,0.164457567208508,,,,,,4571.12,,,,,,,,,,,,,,,,,,,,,20.648486627353602,,,,,,,,,,,,,,,19.88,,,,,,,,,,3.64,0.5,,2.7
,,,74.0281596903145,,,,,,,,,,660.36225749318,,,,,298.91,,,,,,,,,,,,,,,,,,,,,,,,63.425,,,,,,,,,,,21.91451676123111,23.5862099460338,,,,,,3.05422248698421,,38.45,30.119523174623197,,,0.7031884213374939,,,,,,,,4.47213595499958,,,,,0.471404520791032,,10.2
,,60.1857606183708,,,,,,,,,,,,,,,,,,,,,122.138214029848,,,1.68148396651739,,,,,,,,,,,,1655.26830258393,,,,,,,,,325.63,,,,,4.72009185407789,3.10922873193644,1.3547636962433702,,,,,,,,,,,,,399.97342,,139.029392476745,152.125143162216,,,,,,,,,,,68.0
,,60.55824000000001,,,,,,25.99584,,,,,,,1.7344726330093798,,,,,,,,,,,,,,,,,,,,,1.1839873066298798,,,,3996.5129991782105,,,,,,,,,,,,,,,1.59203752171726,,,,,,,,,,,0.7524378265322259,399.97342,,,,2.8333333333333304,,,,,,,1.01333333333333,,,81.0
,,,,,,,,,,,,,,,,,,,,,,177.75,179.465874193396,,,,,,,,,6255.25,,,,,,505.25,,,,20.45,22.2699348898913,,,,,,22.7,,,,,,,,,,,,36.5,29.25,,,,,,3.75,,,,,,4.4267276788012895,,,,,1.0,,2.7
,,,,,,,,,,,,,,,0.6886629329003922,,,,,9.58552709818297,141.0,,,,,,,,,,,,,,,0.0138824576964084,,,,,,52.515,,,,,83.0,51.164,,,,,33.831346411279604,,,,,,,,,,68.1909084849293,,,0.11224996693349698,,,59.5,,,,,4.99442452212535,,,,,,,4.75
5.0,,,,,1.4315565300609898,,,,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,1.30667933681294,,8958.571,,,,,111.500857142857,,,,,135.97,,,,7.5244,,,1.04787974663714,,,,,,,,,,,,,,,,,,,,2.21978342968743,,,,,0.489897948556636,,30.0
5.0,,,,,,,134.3606,,,,,,,,,,,,,,,,125.296299984713,,,,190.0,,,68.8911460203704,,,,,,1.222387007495,,1837.89275,,,,,,,,,,,,,13.2844,12.6155,6.509223055574629,,,,,,,,,,,,,,,,,,,,,,,,,1.15,1.01980390271856,,15.6
,,53.6417,71.7702789749513,,,,,,,,,993.44125,,,,,,,,,,,,,,1.5941100785326,,,,,5708.73816666667,,,,1.41073644415642,,,,,,,,23.310517020858804,,,,141.0,,,,,4.9955,,,,,,,6.504101270224298,,,,,,,,,74.98671,147.468328387307,,,,,2.02303895632063,,,,0.9375,,,126.0
4.0,,56.2434347700109,,,,,,,,51.389417969951296,,,,,,,,,,,,115.330677290837,,90.483359498292,,,,,,,5255.60725,,,,,,,,,,,,,,,,,,51.12571973821,,,,,,,,,,4.90083571954825,,,,6.77360768587578,,,,,,,172.136995882043,,,,,,,1.0,,,,29.0
,,,,,,,,,,,,,,,,,,,,,,,,,,1.43942217063384,,,,,,2905.0645725190802,,,,,8958.571,,,,,,,,,,,,,51.1992377907381,,,,,,,,2.57967938931298,4.96386920053299,,,,,,,,,,151.002871308593,,,,,,,,,,0.489897948556636,,69.0
,,,,,,,,,,,,,,,,,,,,,,114.615384615385,,99.2796794934031,,,,,,,,,,,,,,,,,,,,,,,134.7,,,,,,,27.806853851027107,,,,64.2569230769231,,,,,,,,,,,38.5169515350781,,,,,,,,,,,,2.7
,,105.1139625,,,,,,,,,,732.65,,,,,,,,78.0781819716622,,,,,,,,,,,,,,,,0.851666625828024,,4893.5,,,,,57.16226830061321,,,,,,,,,,,,,,,,3.96568615332412,,,,,,,,,,,,,,,3.7224194364084,,,1.0,,,,4.9
,,,,,,,,,60.166149273825596,,,,,,1.31212344038995,,,,,257.439842784797,,173.0,,154.26842203158998,,,,,,,,,,,1.02342186079968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33626191578117304,,,171.424774285714,,191.475654911147,2.25,,,,,,,,,,90.2
,,,,,,,,,,,,,,,1.01687898115232,,,,,,,110.75,,,0.968727284789859,,,,,,,,,,,,8568.571,,,3756.78380040873,,,,,,,81.4,,,,,,2.613382675268109,,0.36779280856239693,,,7.16195652173913,,,,,,,,,,,,,,,,,,,,1.17391304347826,,,
,,,,,,1.28793376392091,,14.6489077287066,,,,995.8129337539432,,,,,,,,,,116.217665615142,139.000513752081,91.1112392875879,,,,,,,,,,,,,,2119.121,,3654.06005036978,,,,,,,127.05,,,,,,,1.3988902462925,,,,2.9824164037854906,,,,,,,,,,94.62322126182958,,,,,,,,,,,,,63.0
,,,,,,,,,,,,,,,,,,,,,,,,,,0.9211731419400728,,,,,,,,,,0.8631860114789259,,,,,,,,,,,,,,88.00777579282409,,14.2565,,,,,,,6.31717252811731,4.00996917070443,,,,,,,,,,38.27105377681021,,,,,,1.0625354080616,,2.1,,,6.6
,,,,,,,,,,,,,837.017323596113,,,,,,,,,,,,,0.67796889178029,42.0,,,,,6199.33333333333,,,,,,226.0,,,,,,,0.663548103813557,,,91.0333333333333,38.3,,,,,,,,,0.7666666666666658,,,,,14.422205101856001,,,,,,,,,,,,,,,,,,2.5
,,,,,,,,15.0160185933711,,,,,741.629348855485,,1.31500430814302,,,,,,,,,92.5863785211521,,,,,,79.75606226480129,,,,,1.01540712310099,,,,,,,,,,,,,,,,,,4.03556899860879,,,,,,,5.67255510219872,,,,,,,,,,,,,,2.06664244149699,,,,,,,13.5
,,82.5034,,59.1453933963886,,,,,,,,,,,,,,,,72.1861282394622,,,134.002230105617,114.952701044422,1.3557566103690402,1.13243313067342,,,,,,,,4784.701003877161,,0.828315521608298,,,,,,,48.4857183172602,,,,200.0,,,,,,,,,,,,,,,,34.8555218563572,,,,399.795,42.74,,97.5953687739457,4.0,,,,1.25548232517875,,4.0,,,,1.36
,,,70.560646546108,,,,,,,,,1000.8907692307699,,,,,,,,,,115.615384615385,,,,1.4481982792569,205.0,,,,,3019.16946153846,,,,,,,,3685.94137445514,,,,,,,,,,,,,,1.31642445255577,,,,2.90353846153846,4.4553048649896,,,,,,,0.205717589467321,,,,,,,,,,,,,,,48.5
5.0,,,,,,,,,,75.4675409621586,,,,,1.5317954387333,1.47398323578876,,,,,,111.52,86.6714546977512,,,1.33839204855717,,,,,,3969.50716,,,,,,,,3530.43858208395,,152.5,,,,,,,,,,,,2.1743631312408302,1.01365257474518,,,,4.15318276024545,,,,0.43567675490146895,,,,,,,,,,,,,,,,,,10.26
,,,,,,,,,,,,1004.9374422188,,,,,,,,,,,,,,,,,,77.210653510171,,,,,,,,,,,,,,,,,,,,,,5.2580554699537805,,,,,,,,,,,,,,0.24861300380502,,92.4356295531587,,,,,,,,,,,0.4,,86.0
3.0,,,,,,,,,,,,,,,1.09292066329315,,,,,,159.0,123.0,,,,,,,,,,,,,,,9910.0,,,,,,,,0.909827387746889,,,,,,,,,,0.944908077718014,,,,15.933682004553196,,,,,,,,,17.1666666666667,46.377676622367495,,,,,,1.03972077083992,,,,,,1.38
,,155.48815967,,,,0.909614515108444,,,,,,,,,,,,,,22.0300247829524,,,,,1.0811637134858,0.8732965459787281,91.0,,,,,,,,,0.92833796164543,,,,,,,,,,,30.8,,,,5.8,,,,1.07771644549166,,,,,,,,19.809864825478694,,,0.8772173132042791,,,,,,,,,,,,,,,3.92
,,,,,,,,,,,,,,,,,,,,,,,,,,1.09042463532599,151.0,,,,5044.3333333333285,,,,0.939520669033287,,,2843.2,,,,,,,,,62.3,,25.433879417466397,,,,9.42470264337299,,,,,,10.428391801018801,,,,,,,,,,12.2292908852294,,,,,,,,,,1.63299316185545,,2.52
,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,0.6928996828311971,,,3701.0,,,,110.21,,,,,,,16.15,,,,,,,,,,,,,,,,,0.212107585791663,,263.8,,,,,,2.63276440866847,,,3.0,,,,9.39
,,,,,,,,,,,,,,,,,810.6,,,,,,,,1.2504842302593402,,,,,,,3174.07715384615,,,1.03401612116771,,,,,,,,,,,,127.05,,,,7.4555,,3.75001751098846,,,,,,,,,,,,,,,92.29338,,166.590509752515,,,,,,,,0.8461538461538459,,,73.0
,,99.401094,,,,,,,,,,733.62,,,,,,,,,,,,,1.08249129539569,,,,,,,,,,,,,3580.0,,,,,,,,,,,,,,20.66,,,,,,11.46,,,,,,,,,,,,,,,,,,,,,,,0.96
3.0,,,,,,0.423421390330226,,,,,,,,,,,,,,,,,,,1.09823494185724,,12.0,,,,,,,,1.06531253895967,,,,,,,,,,,,,,,,,,,,,,,25.141,3.80029238641216,,,,,,,,,64.32,,21.8601829818508,,,,,,,,4.74,,,0.064
3.0,,67.5441,70.6295845779958,,,1.03764071694807,24.059,,,,,879.99,,,1.08493598532715,,,,,137.411283743367,,,,125.03295803708299,,,,,,,,,,,,,,3469.0,,,,,,,,,,,,,,,,,,,,,,4.142028488554851,,,,,,,,,,39.300213739876796,,,,,,,,,1.24721912892465,,5.0
,,,,,,,,,,45.015660910028494,,,,,1.08052395185956,,,,,,166.666666666667,,,,,,142.0,,,,3914.666666666671,,,,,,,,,,,,,,,,119.65,,53.2308546699082,,,,,,,,,,,,,,42.781294414272296,,,,,44.0,,,,,,,,,,,,,3.9
2.0,,,,,,,,,9.39075,,,,,,,,,,,32.7195904619847,,,,,,0.566908485589168,,,,,,,,,,0.6046816003908281,,,,,,45.59,,,,,,,,,14.195,17.637,,,,,,,8.605,,,,29.9833287011299,,,,,,,,,,,4.28958600222047,,,,,,,14.1
,,72.723426171,,,,1.24114053529118,,,,,,,,,,,,250.962,,,,,,,,,,,,,,,,,,,,,,3190.2557281877307,,,,,,,,,,,,,,,,,,,,,,,,,,,78.97341999999998,,30.3744315155948,31.6554434901881,,,,,,,,1.0325,,,
,,,108.70044440139799,,,1.0327209309781,,,,,,,,,,,,,,,,,,,,,,,,,,7410.1,,,,,,,,2939.031131172311,,,,,1.04313383467969,,,,,,,,,,,,,,,,,,,,,0.7974439542268191,104.0,,,,,,,,,,,,,,2.3
,,,,,,,,,,,,,,,,,,,,,,,,,,1.36383504779383,,,,,,,,66.3125044066201,,,,,,,,,,,,,127.05,,,,,,5.16059335658217,,,,,2.92996153846154,,5.65207239771867,,,,,,,,,,,,,,,,,1.0,,,,86.7
,,,,,,,121.3276,,,,,,,,,,,,,,,,,90.5914734625565,,,,,,,,,,,,,,,,3647.7436660786707,,107.91053249804199,,,1.42928369875166,,,,55.518679038880386,,,,5.82238479826025,,,,,2.7033719655442403,,,,,,,,,,,142.033780153846,162.223046853298,,2.05873140172279,,,,,,,,,62.0
4.0,,,,,,,,,32.9752746521802,,,,,,,,,,,,,,,,,,,,,,,,,4114.71864172189,1.2253709892535098,,,2592.6666666666697,,,,,,,,,,,,,,,,,,1.1441327089518898,,,,32.3089254953901,,,,,,,,27.5,,,,,,,,,,,,,
,,,,,,1.46655601284989,,15.842838378378401,46.482335222954795,,,,,,1.53852655655114,,,,,345.805641704869,,112.816988416988,,89.07595641303111,,,,,,76.6986865238414,4617.8858,,,,,,,,,,,,,,1.3540519616670803,,,,,,,,,,,,,,,,,,,,,,,92.6498277220077,,,,,,,,,,,,,25.0
5.0,,,,,,,,,,47.556458863195495,,,,,,,,,,,184.8,174.4,,,,,205.0,,,,,,,,,,,3839.7958571428603,,,,,,,,,,,47.3626815119246,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,91.35
,,,,,,,,,,,,,654.616958413236,,,,,,,,,,,,,,92.0,,,,9204.66666666667,,,,,,,,,,,108.29,,,,,69.0,,,,25.1666666666667,28.31,,,1.08185930469287,,,,,,,,,,,,134.0,,,,,,,,,0.895439650718424,3.0,2.15,,,
,,,,,,1.00486376803087,,,,,,,767.027320296949,,,,,,,,,,,,,,,,,,,,,,,1.00820998695092,,,,,,,,,,,,,79.92702226962348,,,,28.7485191423767,,,,,21.4,,,,,,,,0.5781171053430479,,83.25,,40.736316721078296,6.33333333333333,6.25,,,,,,,,,7.4
5.0,,,,,,,121.3276,,,,,,,,1.55047196226409,,,,,,,,143.14569766254,,,1.35752959731706,,,,,,,,,,0.8471240887606729,,2046.2459230769198,,,,108.896,26.1868243919949,,,,,,57.644743038719504,,9.1844,5.2505384615384605,,,,,,2.96238461538462,,,,,7.58167954103552,,,,399.97342,,,,,,,,,,,1.0676923076923102,,,91.0
,,,,,,1.15612519133846,121.3276,,41.6682345404788,,,,,,,,,,,255.85826742817403,,,,,1.70256546648906,,,,,,,,,,,0.8417080152741591,,3762.99585714286,,,,,,,,,141.0,,,,,,,,1.61185543019573,,,,,,,,,,,,,,,,,,,2.09485858532585,,,,0.822857142857143,,,72.3
,,50.4245648226042,,,,,,,,,,,,,1.72162134393759,,,,,343.29171185457994,173.5,109.288405267008,,,,,,,,,,,,,1.4797301999234098,,,,,,,110.91944038039499,,,1.441924259393,,,,51.0326796169757,,7.21033333333333,4.8315464520848606,,,,,,2.87419604974396,3.80257463948952,,,,14.2741949462967,,,,,91.42668444769569,,,2.3333333333333304,,,,,1.3628702489743605,,1.01700804681785,,,78.0
,,,,,,,,,,21.452794288268198,,,,,,1.09261162476091,,,,184.835293880495,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,15.075,14.712,11.264497020771,,,,,,,,,,86.234546308491,82.1776229817538,,1.04035451254554,,46.1666666666667,,,3.25,,,2.46976205188388,1.26585675187274,,4.0,,,,12.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4434.35725,,,,0.995982779568411,,,,,,,,,,,,135.97,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2395767068753702,,,,,0.43301270189221897,0.44852566957104495,39.0
4.0,,,,,,,121.3276,,,,,,,,,,,,,344.32982318511705,,,139.000513752081,,1.25670056650299,1.36698342478117,205.0,,,,,,,,,1.00168618159441,,,,,,,,,1.10518217403612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
,,,,,,,,,,,,732.422222222222,,,,,,,,,,,,,,0.9873999389265852,,,,,,,6704.72902194183,,,0.7923424473991129,,,,,,,,,0.950752971533145,,,,,,31.233333333333306,,,,,,,,13.270602431272199,14.0328538670621,,,,,,,134.0,64.8888888888889,,,,,,,,,,,,,8.61
5.0,,,,,,,,,40.2333117997614,,,,738.934748548927,,,,,,,,,,,,,1.1811449591563,,,,,,,,,,,,,,3581.5489652281394,,,,,,,135.97,,,,,,,,1.34493744235458,,,,,,,,,,,,,55.92766857142861,,,,,,,,,,,,,6.0
5.0,,,,,,1.31350279130408,121.3276,,,,,,740.5402852541811,,,,,,,343.279705632181,,,140.945228496831,,,1.36712792404793,,,,,,,1123.5331002495698,74.9360096919324,,,,,,,,108.08063492063499,,,,,,,,,,,,,,,,,,,,,,,,,,,150.700503073611,166.87028481546199,,,,,,,,1.03809523809524,,,40.1
,,,,,,,,,,,,,,,,,,,,,,,,148.529189633363,,,,,,,12074.25,,10558.046665657701,,,,,,,,,,,,,,,,,,,,18.1406370198941,,,,,,,,,,,,,,,,,33.7069068728392,,,,,,,,,,,1.14
,,,,,,1.07285153678012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163.97189582006,,,,,,,,,,,,26.2631578947368,,,,,,13.7368421052632,,,,,,,,,,27.105263157894697,,,4.33333333333333,,,,,,,1.31578947368421,,,9.1
5.0,,,64.57027460021321,,1.3274646482340902,,,,,,,,,,,,,,,,,117.75,,,1.50889625036342,1.55891022673264,,,,,,,,,,1.1359193450325,,,,,,,,,,,,,,,,,,,,,,2.34525,,5.17857448863826,,102.78204,,,,0.6853237145556569,,74.98671,156.163948300238,,,,,,,,,,,,123.0
,,47.8097407407407,,,,,,,50.206643996762,,,,,,1.55428733647843,,,,,,,,,,,1.5514576466450605,,,,,,2972.6457407407397,,,,,,1326.61351851852,,,,,,,,0.7255947416446641,,,,,11.0044,,,,,,,,,,,,,,,,399.97342,,,138.791287879243,,,,,,,,0.8888888888888891,0.489897948556636,,52.0
,,,54.83831609464029,,,,,,,,,1003.87,,,,,,,,,,,,86.2468782991305,,,,,,,3857.4858,,,,,,,,,,,107.707181818182,,,,,,,,,7.2324,,,,,,,,,,,,15.744586964140199,,,,,72.7127745454546,,,,,,,,,,,,,44.0
,,53.908188,,,,,,,20.545476534991,,,,,,,,,,,4.72399195596265,,,,,,0.9629734520153792,,,,,,,,,,,4063.0,,,1215.24506170566,,,,,,,78.5,,,,,,22.5235624767555,21.4051140178716,,,,8.72,,,,,,,,,,,,,,,,,1.09337471755665,0.9399347717127472,,,,,5.3
,,,,,,,,,10.127833093345599,,,,,,1.09470052964527,0.7422538852067571,,,,,,,,,,,,,,,,,,,,,,,,1630.40154558432,,,,,0.75158576919711,,,,,,,,,,,,,,,,,,,,,,,,,,4.33333333333333,,,,,,,,,,14.55
,,52.0782543307087,,,,,,,,,,,,,,0.907133730777062,,,,,,,,,,1.33812265452698,,,,,,,,,,,,,,,,,,,,,127.05,,54.8307552268797,,,,4.03556899860879,,,,,,,5.66114082576921,,,7.55238461047956,,,,,94.4741664566929,,,,,,,,,,0.8188976377952759,,,85.4
,,160.886466666667,,,,1.06303814480899,,,,,,,,,1.0899839676992802,,,,,,,,,,1.08027384866605,1.08027384866605,,,,34.6634613902818,,,,,,,,985.666666666667,,,,66.4666666666667,,,1.0612653373491,,,,,,,15.833333333333302,,,,,,,,,,31.3333333333333,,,,,,,,,,,,3.914867641168859,,,,0.666666666666667,,,1.24
,,,,,,,,,,,,,,,,,,,,,,,125.49381196242099,,1.08402453889614,0.969842284892234,,,,,,,,,1.07897043586277,,,,,,,,,,,,,,,88.4662788863644,,,,,,,,,,,,,,,,,,,,38.6299521097296,,,,,,,,,,,13.0
,,,,,,,82.53,,,,,,,,,,,,,,,,,195.938108170788,,,,,,,,,,,,,,2259.4,,,,,,,,,71.9,,,,,,,,,,,,,,,,,,,,,,,54.9502174699973,,,,,,0.5684459477685669,,,,,1.0
,,,,,,0.84086322309072,,,50.6026250231325,,,,,,,,,643.9142857142859,,,,,,,0.972142053297261,,,,,,,,,,,0.6831019150907861,,1755.18342857143,,,,,94.56848147757229,,,,,,39.603479083984,,,,,,,,,,,,,,,,,,,57.127668571428615,,,,,,,,,,0.857142857142857,,,41.0
,,,,,,0.380428483596108,,,27.305649282087398,,,,605.195087420537,,,,,,,,,,147.01513102612302,,,0.5118178779682271,,,,,,7182.6,,,,,5870.0,6279.9,,,,,,,,,,,24.3989070793482,,,,,,,,,,,,,,,,0.7429969381010699,,,,,,,,,4.4005586839669695,,,,3.675,,,18.5
5.0,,,70.560646546108,,,,,,,,,999.1762626653259,,,,0.917811568784726,,,,,,115.986696573594,,90.4200342244939,,,,,,,,,,,,,,,,,,,,,1.35742892856008,,,,,,7.9244,,,,,,,,4.4553048649896,,,,8.41891159935983,,,,399.97342,,155.329609173008,,,,,,,,,0.948101167917086,,,44.8
5.0,,,,,,1.33129141333929,,,,,,1004.73630769231,,,,,,,,,160.0,,,,,1.37849570853266,,37.94,,,,,,,1.32221306724433,,,,,,,,,,,,,,,,,5.2105,,1.33158154514961,,,,,,5.61324724167338,,,,,,,399.97342,,,,,,,,,1.2317657278048002,,,,,55.87
6.0,,69.365210252208,90.12286092749588,,,,,,,,,,,,1.74003996309104,,772.0,,,,,,,85.4824573344675,1.7169364988621203,,,,,,,,,,,,,1334.92217909497,,,,,,,1.55309631081429,,,76.725621414914,,,,,,,,,,,,,,,,,0.707297175911024,,,,,,,,,,,1.4446288219865,,1.03487207502504,,,9.2
5.0,,48.4922153846154,,,,,,,,,,1004.51538461538,,,1.53646543771199,0.946218974614588,,,,340.659748691709,,112.0,,,,,,,,,,,,,,0.9187672616282828,,,,,,,,,,,,,55.4636380343014,,,,,1.31365367151051,1.39198562173227,,,2.90353846153846,,,,,,,,,,92.29338,,167.086335015265,,,,,,,,0.923076923076923,,,39.0
,,,,,,,192.981,,,,,,,,,,,,,244.120846348612,,162.984857142857,,,,,,,,,6020.5715,5282.147,,,1.5069749987872498,,,,,,,,,,,,,,,,,,6.85842959128709,6.37075921166661,,,,,,,,168.78694,,,,,,,,182.851101369608,,,,2.22333359951933,,,,,,,30.1
7.0,,45.3530416666667,,,,1.72835450396772,,,,,,1019.525,711.841206871671,,,,,,,335.410813924093,,,,,1.87067793481154,,,,,,,,,52.3296671212278,,,,,,,,,,,,,,,,,,,,1.21776561827355,1.72388362099448,,,,5.128720141098969,,,,,,,1.24410732560041,,,,,,,,,,,,1.02777777777778,,,102.5
