number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3.0,,,,,,,162.243,,72.9698882698797,,,,653.051443672988,,,,,,,99.3217275099238,,,,,1.01961967883625,,,,57.7369513877859,,,,3520.6383355079493,,,,,,,,41.2333333333333,,,,,,,,,,,,,,,,,,19.272259857110697,,,,,,,,,32.6666666666667,,,,,,,,,,,,,0.08
,,,,,,,,38.0934714285714,,,,,,,,,,,311.743492313793,200.06014159522599,,,,,,,,,,,,,,,,,,,,,,,,,,0.79642702568055,,,,,,,4.03556899860879,,,,,6.534142857142861,,,,,,,,,,,,,,,,,,1.2105578441774698,,,,,51.3
,,,,,,,,,,,738.22,998.197523219814,,930.221596704198,,,,,,346.606233644601,,,,,,,,,,,,,,,,,,,,,,,,,,,138.63,,,,,,4.163921519509271,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,
2.0,,,117.31999965905199,,,,,68.73295,,8.54412003119689,799.75,,,,,,,,,,,,,,,,,51.0,,,,7302.5,,,,,,,2125.0,,,,,,,0.4729103212587679,64.6,,,,,,,,,,,,,2.68467875173176,,,,,0.0413532554812986,,,,,,,,2.44948974278318,,,,,,,,2.6
,,,,,,0.81018448559351,,,,,,,,,,,,,,,,,,,,,65.0,,,,,8179.2875,,,,,2666.0,,,,82.875,,,,,,,,,,14.7725,,,,,,,,,8.17783252820544,,,,,,,,,,,,,,,,0.6850391177452,,,,,
,,,,,,,,,,,,,,,,,,,,181.96264012153702,,,,,1.06080314383538,,,58.0,,,,,,,,,,,,,,,,103.404638772445,,,171.1,,,,9.26333333333333,,,,,0.402960359900472,,,,,,,,2.27545190376646,,,,,,22.5732696789809,,,,,,,,,,,
,,,,,,,,16.0596821705426,,,691.533333333333,,,924.3821332065841,,,,,,,,,,,,1.56513402580019,,,,,,,,,,,9839.571,,,,,,,,,,135.97,,,,,,5.518817116868041,,,,,2.92776744186047,6.6621118190022095,,,,,,,,,,,,,,2.40187391035201,,,,,,,,66.0
,,,,33.9824479580486,,,,,,,745.0,,,,,,,,,,,,,,,1.55936140640968,,,,,,,880.280293657353,,,,,,,,,,,,1.18305212822075,,,,,,8.1444,,,,,,,2.90353846153846,,,,,,,0.576258025490393,,,,153.396873191859,,,,,,,,,,,,80.0
,,,,69.5849894955375,,,,,,,,,745.486816801767,,,,,,,,,,,159.662306678925,,,,,61.5126454930655,,,6130.75241666667,,,1.4082183852210302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.97342,,,,,,,,,1.64752240556687,,,0.37267799624996506,0.217944947177034,116.0
,,,56.8568609934814,,,1.22606263167489,,,,,,,,,,,,,,,,,,,,,,65.4285714285714,69.4935968273337,,,,,1703.15716556456,,,8958.571,,2859.6976828060997,,,,,,,,,,,,10.2844,,,,,,,,,,,,,,,,,145.710488571429,154.481288019745,,,,,,,,,,,,92.5
5.0,,,,,,,,,,,,,696.313849401554,,1.53852655655114,,,,,,,,,,,,,36.229379418696,70.4062497225921,,,,,,,,8958.571,,,,,,,,,,,,,,,,,,,,,,,5.65572337181559,,,,,,,,,,167.61655478108298,,,,,,1.2556688103908795,,,,0.280968605693145,92.85
,72.8169566666667,,,,,,,,,,866.4,1014.78079096045,808.929243833275,,,,,,,,,,110.717078369674,,,,,,,,,,428.526415481517,,,0.6831423999706739,8958.571,,3740.62298934998,,,,,,,,,,39.603479083984,,,,2.63626020060439,,,,12.878,,,,,,,,,,,,,,,,,,,0.971481899916433,,,,,45.0
,,,,,,,192.981,,,73.2986762689668,,786.2464912280701,,,,,,,,206.256204661515,,,,,,,,,,,,,,,1.3201754198947702,,,,6590.79186241053,,,,,,,,220.43,72.459649122807,,,,10.0949122807018,,,,,,4.03754385964912,,,,,,,,,,,,158.934367650888,,,,,,,,,,1.5,63.0
,,,,,,,,96.908738,2.29855000000001,2.01644548304288,,,,,,,,,,50.004303814771795,,,,,0.6922017029622769,,,,6.5,,,,,11273.00452949,,,,6226.2,,,,39.42,,,,,72.0,,,,,5.942,,,,,,0.274,,,,,,,0.419483369306181,,,,,16.6681012715906,,,,,,,,,,0.877268487978452,4.4
,,,64.9841388343543,,,,,,63.713516240172005,55.8963352924045,,723.33,,714.207560843491,,,,,,,,,,,,,,,,,,,,,0.96648042123719,,,,,,,,,,,,117.9,,,,,,,,,,36.4,,,,,,,,,,134.0,,54.737758651795595,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.911100717654586,,,,343.193058459389,,,,,1.25670056650299,,,23.277909738717298,,79.5529450662141,,,,,,,,,,,,,,85.2841578893938,,,,,,,,,4.03556899860879,,,,,,,,,,,,,,,,,,,,,,,1.21681372174062,,,0.43301270189221897,,62.0
,,,,,1.09321970678153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.490909265848714,,22.3666666666667,,,,,,,,12.7128106866875,15.0220097707005,,,,,0.7035207157638229,,,,,,,,,,,,,,,0.0,6.21
,,,132.942019946291,,0.632848539276045,,,,48.66181,47.6786417841055,,726.08,,,,,,,,,,,,,,,,44.8,6.5,,,,13913.888744704,,,,,,,,,,,95.11026073131501,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,,,,,0.6869615765973229,,,,,1.89
,,,,36.008064223207896,,,,,19.7568169566861,,,,,,1.08071222739453,,,,,,,,,,,,,76.66083986337149,37.7477004450455,,,,,,,,,,,,,,,,,,153.9,,,,,,25.0464204191053,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
,,,,,,,,,,,,,,,,,,,78.6,,,,,,,,,,,,,,,,0.669615478319558,,,,,,,,,,,,,,,,,,,,,,,,0.755,0.453,,,,,,,,,,,3.5,,,,,,,,,0.3,4.51
,,,,,,,,,,,,,,,1.55250636371223,,,,282.395259167005,,,,,,,,,,,,,,,,,,,,3084.72934185263,,,,,,,,141.0,,,,,,,,,,,,,,111.005316,,,,,,,,,,,,,,,,,,0.4,,59.0
,,,,,,,,,,,,,,,0.6797062083362191,,,,,,,,,,,,,,60.5,,,,,,0.43296418929451896,0.43296418929451896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
3.0,,,,,,,,,16.3425494841601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.14580577802671,,,,,,,,,,,,,,,,,,,,,,,,,42.8127457657179,,,,,,,0.778446286627547,,,,,32.5
,,,,,1.1530751709191398,,,,,,,,,969.071123246613,,,,,329.08115260525,345.02028346171204,,,,,,,,,78.31786194732341,,,,815.49564606351,,,,,,,,82.3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0
6.0,,,,,1.61154602960241,,,,,41.2308269770993,717.75,,,,,,,,,,,,,,,,,59.514285714285705,,,,5473.7469999999985,,,,,,,,,,,,,,,,,,,7.927,,4.92496242537393,,,,,,,,,,,,,,,171.424774285714,147.643861656322,,,,2.28942848510666,,,,,,,,85.5
,,,69.6893418703815,,,1.33744955954545,152.93481,,60.166149273825596,,,1001.59230769231,733.544320233598,,,,,,,,,,,,,,,,,80.2202589177348,,3325.38484615385,,,,0.923361868134747,9318.571,,,,,,,,,,,,,,,5.66569230769231,,,,,,,,6.2518556431069685,,,,,0.33626191578117304,0.203148213514574,,,,,,,,,,,,,,0.266469355010596,91.5
,,,,,1.65188635755442,,,,,,,,,,,,,,273.999250303111,,,,,,,,,,,,,,,,,1.34954268926621,,,,,,,,,1.57591522108529,,135.97,,,,,,,,,,,,11.528743812267196,6.0050340966047004,,,,,,,,,,,,,2.88449914061482,,,,,,,0.765332473513211,31.7
,,,,56.178065955593006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990.8665246294295,,,,,87.87001225013891,,1.08634920273091,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64621617328617,,,1.06435768232043,,,,,3.6
,,,93.0133063286968,,,,,,,,,,,,1.09635954257172,,,,,14.303813337708199,,,,,,,,,,,,,8631.65762966574,,0.969235834726144,,,,,,,,,,,,78.5,,,,,,26.2276653558424,,,0.8064656154042951,,11.248,,,,,,,1.02672510750805,0.809394342252382,,,15.839472494022301,,,,,,,0.7664564382681791,,,,,
,,,,39.620251747533494,,,,12.543343333333302,,,782.216666666667,,,,,,773.0,,,,,,,,,,,29.8955,,,,,1679.1570614898098,,,,,,4349.24780783415,,62.2383333333333,,,,,,,,,,,,,,,,,,,4.94024192994522,77.8877633333333,,,,,,399.97342,,,,,,,,,,,,0.763762615825973,,40.0
4.0,,,,,,,,,,,828.6,,784.403961713146,,1.32912304391992,,,,,,135.5,,,,,,,,,,,4528.88210457516,971.9333005010452,,,,,,,,87.125,,,99.61337838955092,,0.9129298940059708,105.9,,,,6.098,,,,,,,,,,,,,,,,,,,,,,,,,1.2818867638847902,,,,0.754886045159447,31.3
,,,,,1.1995407452483,,,,,,,992.526294820717,,,,,,,,,,,,,,,,23.4262948207171,,,,,,,,,,,,,,,,,,0.7817017053459291,,,,,,5.43060557768924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55
,,,,,,,188.3839,,71.69592381828191,,,982.4,,905.2205255590668,1.31211186553251,,,,,,,,,,,,,32.8181818181818,,,,,,,,,11848.571000000002,,,,74.6375,,,,,,,,,,,3.53018181818182,,,,,12.878,,,4.24372995923894,,,,,,,,,,112.621930629877,,,,,,,,,,,91.0
,,,,,,,,,32.8903686946309,,,,723.2461399871312,,,,,,,163.155090250228,,,,,,,,,,,,,,,,,,,,,,,,,,0.840030864618437,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,3.30975091964687,,,1.0494404333498102,,,,,21.7
,,,,,,,,,2.54681,,682.9,,,,0.692747762014661,,,,,,,,190.352304950584,,,,15.0,,,,,,,,,0.647754125665158,,,,,,,,,,,,,,,,,,,,,3.8,,1.9,,,,,,,,,,,,,,,,,,,,,,10.9
,,,,,,,164.1558,,,,,778.583333333333,,,,1.31262207018237,,,,,,,117.168269142722,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.55,,,,,,,13.833333333333302,34.9157199553439,30.855451526251997,,,,,,,,,,45.2130757881193,,,,,,,,,,0.6871842709362769,15.7
,,,,,,,,,,1.1458,,,,,,0.6871804723094711,,,,93.1,,,,,,,,5.5,,,,,,,,,,,,,,,97.8761973106843,,,0.67198497429732,,,20.5,,,,,,,,,2.05,2.05,,,,,,,,,,,,,,,,,,,,0.5,,3.5
,,,,,,,134.3606,,,,,,,,,,,,,,,,,,,,,35.9175,,,,,,,,,,,,,,,,,,,135.97,,,,,,5.7556390263401696,,,,,,,,,,,,,,,,,30.8190299996297,,,,,,,,,,,
3.0,,,,,,,,,39.6674689639744,,,,,646.767576807217,1.08693433989733,,,,,46.5682750781044,,,,,,,,145.175,,,,,,,,,,,,,,,,,,,,,,,,,17.809904852252103,,,,,19.6075,,6.71881686013245,,,,,,,,,,,,,4.21716332650875,,,0.541204054885994,,,,,18.06
,,,,,,,,,,51.3312809654119,,,,,,,,,,,,,,,,,,37.9877090181506,,,,,,,,,,,3402.85619588643,,,,,,,0.7714284206545601,,,,,6.9055,,,,,,,,,,,,,,,,,57.1521737516078,,138.33341195952,,,,,,,,,,,10.2
,,,69.4442305535057,,,,,,,,,,,,,,,,,,,,,76.6664053674443,,,,,,,,,,,,,21018.571,,,,,,,,,0.15795778813039002,,,,,,,,,,,,,14.236999402964098,,,,,0.460826295274951,,0.641490936430367,,,,37.5256220150846,,,,,,,,,,,1.0
,,,,,,,,,72.1162804968846,,,,,,,,572.7,,,,,,,,,,,,64.9935381403413,,,,,,,,,2641.3,,,,,,,,,,,,,42.24,,,,,,,,33.6830877444453,,,,,,,,,,,,,,2.9301560515835203,,,,,,,,8.77
,,,70.560646546108,,,1.3543351728130502,,,,,,,692.541331131983,,,,,,,,,,155.938199338429,,,,,,,,,,,,1.32393024336346,,,,,,,,,86.2066318276363,,,,75.30078125,,,,,,,,,,3.01640625,,,,,,,,,,,,167.31122154377198,,,,,,,,,,,65.6
,,,,,,,,21.0841152073733,,,,,,,,0.896285253628861,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01382488479263,4.8868604891075,,,,,,,,,,,,,,,,,,,,,,89.1
,,,,,,,80.21207,,34.993083311747,33.1568561502321,,,,,1.08778649686887,1.06353517566419,,,98.0632788900446,,,,,,,,,,,,,,,,,,,,,,,,,,1.03486268978974,,,,,,,,,,,,,9.845454545454553,,,,,,,,,,,,,,,,,,,,,,,0.74
,,,,,,,65.9248414,,27.570109272557502,21.875742782140797,,,,,,,182.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6876253732480361,,,,,,,,,,,,,,,,,,,,,,,,,,,3.914867641168859,,,,,,,,12.6
,,,,,,,,,47.6636958104803,,,,693.825376777638,,,,,,,,,,,,,,,,,,4790.6858,5731.918428571429,,1870.2377528752802,1.32275549533885,,,,,,,,,,,,,48.075,,,,,,,,,,,4.4468179004767,,,,,,0.4838832377123921,,,,,,,,,,,,,,,,30.0
,,,59.356672474542506,,,,,12.38321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.93894591629,,,,,,,,,,,,8.1805,5.4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
,,,,,,,,,,,,,,,1.37616003878735,,,,,,,,,,,,,70.1088888888889,56.81989088338701,,,,,,,,,,,,,,,,,0.800052328909785,,,,,,,24.6140418115951,,,,,,13.298590150839301,,,,,,0.887706050523794,,,,,62.38320812170179,,,3.56762134500816,,,0.9036069776315642,,,1.29903810567666,,8.06
,,,,,,,,,,,816.266666666667,,,960.456320916888,,,,,,,,,,84.9786255619133,,,,,,,,,,,,,,,2854.29080525271,,,,,68.0186171431332,,0.837370622645494,,,,,,9.1069487785658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2.0,,,,,,,111.9239314,,,52.7614472466653,,565.166666666667,558.85858676413,,0.6926260539966559,,,,,,,,,,,,,,38.5,,,3848.666666666671,,,,,,,,,,,,45.7618441071419,0.6914160776171179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636514168294813,,,,,3.229
,,,86.3697655588271,,,,81.4226,,,22.776262983526607,,583.793928571429,,,,0.8886473386041371,,,,,,,,,,,,,,,,,,,1.37867342751492,,,,977.2375287001621,,,,,,,,,,,,,,,,,,,2.1442857142857097,,,,,,,1.21681557630102,,89.0,,35.2207325307126,,,,3.1301691601465698,,,,,,,,1.69
,,,,,,,120.8947519,,,,730.6,,638.4985121360891,,0.569874929219198,,,,,,,,,,0.476751423506313,,,,115.5,,,2241.85714285714,,,,0.16766322644024698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.14772091999789,,,,,,,,,,,34.9
,,,55.91085132771979,,,,,,,,,,,,1.09642827438097,,86.4,,,37.39110334503879,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2,,,,,,,,,,,20.0538825,,,,,,,,,,,,,,,,,,,,,0.942809041582063,,19.0
,,,,,1.1817952393305,0.985846917206783,122.90607,35.346481185714296,,,775.425,,,,,,810.6,,,,,,136.126003095455,,,,,,,,,,724.953210852388,,1.03312880053102,,,,,,,,,,,,,,,,,3.825,,,,,,,,,,,,,,,,,168.854243757651,,,,,,,,,,,,17.8
,,,32.6518944806355,,,,,,41.126864405664,,,,,,1.36539573539249,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0995,60.8417147266932,,,0.9676499648897672,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,0.979070515702486,,,1.08972473588517,1.29235976028349,
5.0,,,,,,,,,,52.7592843761155,,,,,,,,,,,,,,84.0901813872349,,,,,,,,2975.3594285714307,,,,,8958.571,,,,,,,,,,138.63,,,,7.0524,,,,,,,,,,,,,,0.830662660082279,,,,,,,,,,,,,,,0.440952123830019,28.0
5.0,,,,,,,,,,44.17957753540879,,,,,,,,,,342.47397767166,,,,,,,,,,,,,1123.5331002495698,,,,,,,,,,,,,0.810650557458375,,,,,,,,,,,,,,,,,,,,,,,150.700503073611,,,,,,,1.24593752228616,,,,,73.4
,,,,,,1.5677865603314998,,,,50.2565511952422,,,,,,,,,,,,,,92.90227223875591,,,,20.55,67.3361715573435,,,,,,1.13937944437554,,13532.571000000002,,,,56.644,,,,,,,,,,6.4304,4.9265,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,,116.0
,,,,,,,,,27.2974478090698,27.2974478090698,,,,,1.09406233043086,1.09406233043086,,,,80.7293970964453,,,,,,,,,,,,6673.0,,,,,,,,,,,,,1.0759202256475402,,,,,,,,,,,,,4.0333333333333306,5.0006666222281515,5.0006666222281515,,,,,,,,,,,,,,,,,,,,,1.6
,,,,,,,,35.7752242659155,20.7293993932103,17.1778832711409,653.4,,,,1.33548472321345,,,413.581220657277,,,,,,,,,,,,,,,,,,,,,,,79.475,,,,,,,,,,,,4.60946507546317,,1.12037325462003,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
,,,,,,1.3589929377440102,,20.934151692307697,36.0481738749738,,,,,,,,,,,,,,,,,,,38.5464615384615,,,,,,,,,,,2844.96589621331,,,,,,,,,,,,,,,,,,,,,5.58830264157629,,,,,,,,,,,,,,,,,,,,,40.2
4.0,,,66.36159243157189,,,,122.90607,,,,,1010.80345714286,,,,,810.6,,,,,,,,,,,49.12228571428571,,,,,,,,,8958.571,,3306.1628967555,,,,,,,,,,,,,,3.4794748493632697,,,,,,4.599064116752451,,,,,,,,,,168.854243757651,,,,2.2133638394006403,,,1.03043363241639,,,0.43301270189221897,,14.5
5.0,,,,,,,191.2006,,65.5873642009946,,772.68,1020.45690968444,,956.17060863835,,,,,,,,,,,,,,17.053318824809597,58.6631059525491,,,,1186.0426854471302,,,,,,,,,,,,1.31543557836295,0.776556166767356,,,,,,,,,,,,,4.20128197577835,,,,,,,0.4658884623075271,,,,141.060309524833,,,,,,,,,,,25.0
,,,77.1775745838777,97.324886554282,,,,,,,,,,,0.692617256335992,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,99.5751406066872,,,,,,,,,,,,0.184426196498862,,22.767,,2.42389665621288,,,,118.4782303778,,,,,,,,,,,,,,,,,0.09
,,,59.356672474542506,,,,,,43.8233541228786,,,,,,1.31500430814302,,,,,,,,,,,,,,,,,2952.4617692307697,669.556587809389,,,0.812798145814768,,,,,,,,,,,,,,,,,,,,,,,,,108.756645,,,,,,,,,,,,,,,1.20182302376485,,,,,
,,,,,,,,21.7630312750601,,,816.36,,,,1.55250636371223,,810.6,,,,,,,,,,,,,,,,,,1.32221306724433,,,,3084.72934185263,,,,,,,,,,,,8.0144,,,,,1.07084987967727,,,,,,,,,,0.235279360289054,,,,,,,,,,1.24292734958356,,,0.4,0.27159092577187,18.0
5.0,,,,,,,,,60.678850643248,,,,,,1.56145805282342,,,,,332.35520151639,,,,,,,,,,,,3388.6145,,,,,,,,,,,,,,,,71.1,,,,,4.53492854072121,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
,,,32.9519940665864,,,,80.89568,,34.396316843291395,,,,,,,,,,,189.85253591623902,,,,,,,,,,,,,3360.84469503554,,,,,,,,,,,123.43345620236,,,113.9,,,,,37.553246753246796,,,,0.718608012613523,,,,,,,,,,,,,,,,,,,,1.00974501386186,,,,0.692099355557103,4.68
7.0,,,,,,,,,,,736.3857142857138,,,,,,,,,,,,,,,,190.0,,,,,5232.339,,,,,11338.571000000002,,4149.30674391111,,,,,,,,138.63,,,,7.718857142857139,,5.08416244868313,,,,,,,,,,,,1.10422362271704,,,,,,,,,,,,,,,,79.0
,,,86.3152189005814,,1.27386877264514,,,,,36.6082284246759,,,,,1.36204703996131,,,,,,,,,,,,,,,,,5678.10758263124,,,,0.7755121792788421,,,3031.91470031728,,,,,,1.25584321046808,,,,,,,16.2916396629942,,,,,,,13.2728357463656,,55.05125,,,,0.8341347257951741,,,,,,,,4.55901411390956,,,0.859193850838695,,,,,
,,,,,,,,,52.1917884610367,49.2152335180043,735.32,1000.35581395349,,,,,,,300.391527177449,343.117126454215,,,,,,,,,74.5562874612195,,,,,,,,,,,,,,,84.9807021942574,,0.799639571618771,,,,,,,,,,,,2.92776744186047,,,,,,,0.53825815752865,,,,,,,,,,,,,,,,84.7
,,,,,,,,9.77725333333333,,50.398384669879,,,,,,,,,,,,,,,,,,23.6,,,,,792.904348559951,,,,,,,,,,,,,,127.05,,,,9.5805,5.81173333333333,,,,,16.778,,,,,,,,,,,,168.437846600662,,,,,,,,,,,0.249443825784929,76.0
,,,,,,,121.3276,,39.450875247502395,,,,,,1.53933747965549,,,,,,,,,,,,,17.5798186834844,,,,,,,,,,,2928.94388742539,,,,,,,0.76497589039164,,,,,,5.37517303902247,,,,,,,4.42635351502792,,,,,,,,,,,,,,,,,,,,,,34.0
,,,,,,,,,,,,,619.7263325271949,,,,,,,,199.75,,,,,,,39.3,,,,,,,,,5995.0,,,,,,,,,,,,,,,,,,,,,10.871,,8.80373153838757,,,,,,,,,,,,,2.59002006411135,,,,,,1.4142135623731005,,35.0
,,,,,,,,,,,714.7,,,665.216685816577,,,,,,,,,199.39408215892502,,,,,,,,,7198.906,,,0.565332307859795,,,,,,,,,,,,37.5,,,,,,27.1108834234519,,,,,,,,,,,,0.365269975097036,0.6080616338382211,,,,,,,4.89897948556636,,,0.276002027989372,,,,,3.88
,,,,,,1.31029772111694,,,,,,,,,,,,,,,,,,,1.50121758487734,,,,,,,,1074.9034884108999,,,,,2364.67786666667,,,,111.790933333333,,,,,141.0,,,,8.0144,,,1.3788921410321298,,0.985936096734704,,,,5.76741415733448,,,,,,,,,150.600199073704,,,,2.1689435423954,,,,,,,,52.2
,75.8870166666667,,,,,,,,,64.3264722012652,,,,920.2679271086148,1.7209445135233,,,,,,,,,,,,,,,,,,,,1.27496819142185,,,,,,,,,,,,138.63,,,,,,,,,,,,,4.95688916828555,,,,,1.14963161919738,,,,,,,,,,,,,,,,93.0
3.0,,,,,,,179.93993999999995,,78.5345181999904,,1023.4666666666701,,,,,0.757106046231498,,,,132.194493317385,,,,,,,,,,,,,,,,,,,,,,,,,,0.35238570123096,,,,,,12.7078392282958,3.2633295552027,,,,,,,16.0364206352563,,,,,0.0449467224726414,,,,,,,,,,,,,,,,
,,,,,,,192.981,,,,,,,,,,764.1,,,,,,,,1.7119928218524,,,,,,,3112.2288,,,,,,,3655.62414443752,,66.1,,,77.40223351543641,,,138.63,75.87100000000002,,,,,,,,1.540797162524,,1.62826666666667,,,,,,,,,,,,,,,2.49288287167843,,,,,,,,64.1
,,,,,,,166.4793,,,,781.9,,,,,,,,,,,,,,,,,,62.65780079128221,,,,6762.2808381407385,,,,,,4661.94761398662,,,,,,,,,,,,,,,,,,,,35.2632953650109,34.2619192252352,100.666666666667,,,,,,,,,,,,4.57885697021333,,,,,,,,10.9
,,,,,,,20.27638,,,8.77993008839336,,,710.166177735888,,,,,,,,,,,,,,73.0,117.25,36.5,,,,6754.11800311484,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,57.0,,,,0.6917614988524179,,,,,2.59807621135332,,,,,,,,,0.5,0.43301270189221897,
,,,,,1.42691130786331,,,,57.616794187115296,,,,,,1.5360656478189,,,,,,,,,,,,,38.26744186046511,,,,,,,,0.905406013319377,,,,,,,,,,,,,47.3626815119246,,,,,,,,,,,5.42359226466206,,,,,,,,,,,,,,,,1.23517709160991,,,0.8,,89.1
,,,,,0.5151133950366621,,153.1354,,,66.3095733093458,,716.95,730.4597114146678,,,,,,,,,,,,,,13.0,,,,,9303.5,,,,,,,953.0,,,,,,,,,,,,,,12.2645831563898,,,0.6081062562645689,,4.725,,,43.5,,,,,,,,,,,,,,,,,,,,1.0
,,,,,,1.1828320866184898,,,,,,,,,1.55174132140317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25339388367421,1.00732515251549,,,,,,9.580285714285713,,,,,,,,,,,,,,,,,,,,,2.3521580450493498,,,1.43390685912234,,,,,57.0
,,,,,,,,,69.908701141457,,750.4,1011.27955439056,,950.9628407283079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86276015727392,,,,1.4497129865141398,,,,,,,,,,,,,144.501033100159,,,,,,,1.40034656955603,,,,,92.1
,,,,,,,,,,,,,,,1.37113908957092,,,,,,,,,,,,,,,,,,6404.74169046796,,,,,,,,,,,,1.1643820301361998,,,,,,,,,,,,,27.497777777777802,,17.6574166475922,,,,,,,,,,,,,,,,,,,,,2.44
3.0,,,17.4523527888817,,,,40.926,,,,830.266666666667,,,,,,,,,,,,,,,,,,,,,,,,,0.334275918411585,,,,,70.9,,,50.5972258242968,,,,,,,7.3073333333333315,,,,,,,5.33354838709677,,,,,,,0.510262059304099,,,,,,,,,,,,,,,,
,,,,,,,,,,35.7200075308973,,,,,1.35424885512408,,,,,176.80767064807998,,,,,,,155.0,43.976000000000006,,,,,,,,,,,,,,,,,,,,,,,12.535,,6.65131022184429,,,1.02370166229956,,,,,,,,,,,78.764,,,,,,,,,1.3209694736510902,,,,,20.8
,,,,,,,,,,,,1007.01333333333,,,,,,,,335.31524841889,,,,,,,,,,,,3156.2288,,,,,,,,,,,,,,,,73.94,,,,,,,,,,,,5.78014621268355,,,,,,,,,,,,,2.2133638394006403,,,,,,,,80.5
,,,28.6905218939197,,,1.08441181754258,,,,30.4906105740278,,795.65,792.073388582718,,,,,,,,,,,,,,,38.5,56.78192934376221,49.954701702865,,,,,,,,,2674.31991354812,,,,,,,1.1515817138563,,,,,45.9,,,,,,,15.6,37.1603283085605,,,,,,,,,,49.981871713652296,,,,,,,,,,,,15.2
,,,124.645802175605,,,,,,,,851.15,,850.9628076479021,,,,,,17.85,,128.0,,,,,,,,,,,,6464.46285471578,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
,,,,,,,5.11,,,,697.55,,,,,,,,,,,,,,,,12.0,42.8,,,,11116.0,,,,,,,,,,,,,,,,,,,,,30.417100453527798,,,,,11.32,,,,,,,,,,,,,,,,,,,,,,,7.0
