0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,1.4825999999999998e-05,5.1127999999999996e-06,,,0.019765,0.019763,0.019747999999999998,0.047568,0.047568,0.047585,0.00081015,0.00026859,0.00069481,,,,1.7832,1.7832,,,1.7772,,,0.11528,0.9860700000000001,-0.013509,0.14525,0.17965,0.0040260999999999995,,0.0039895,,-0.0019879999999999997,,-0.50642,,,,,,-1.5001,-1.5001,-1.5001,-1.4962,-1.4962,
6.028e-07,-2.4583e-05,2.4631e-05,-1.8202000000000002e-06,-1.3177000000000001e-05,,,-0.002457,,-0.03642,-0.036407,-0.036688,0.0023141999999999998,,,0.0022496,0.0012539,,1.4128,,,,1.4153,1.4143,,,,0.0023465,,1.0291,-0.0031177,,-0.0028011,,0.0090405,,,,,,,,-1.5045,-1.5045,,,-1.4935,
,-5.5431000000000005e-05,,1.6241e-05,-4.755e-05,,,,-0.12641,-0.1458,-0.14576,-0.14545999999999998,,0.0012725,,0.0022373000000000002,,,,,1.3709,,1.3772,1.3767,0.020378999999999998,-0.42707,,0.015556,-0.15743,,0.004215699999999999,,0.0045104,-0.028664999999999996,-0.028602999999999996,-0.028616000000000003,,,5.0305,,0.8025399999999999,,,-1.4998,-1.4999,-1.5008,,-1.5
-2.7274e-06,-1.4324e-05,,2.6185000000000004e-06,-8.7624e-05,,0.015849000000000002,,,0.035084,0.035172,,0.0022935,,,0.0022786,,,1.3911,,1.3904,,1.3976,1.3968,0.02932,,,0.015444999999999999,,0.25506999999999996,0.0078982,0.0079122,,-0.0011722999999999998,,,-0.67464,1.6883,2.7688,-0.69208,9.6727,3.6452,,-1.5052,-1.5048,-1.4955,,
2.3854e-06,,,6.9736000000000005e-06,,-2.1509e-05,0.02001,0.020005000000000002,0.020003999999999997,,0.046379000000000004,0.046401,,,0.00060815,,,0.00047480000000000005,,,,,,1.7719999999999998,,0.041589999999999995,,,,0.07156699999999999,,,0.002747,,0.0013687999999999999,0.0013501,,,30.266,-0.47718999999999995,9.6169,6.1562,-1.4976,-1.4976,,,,-1.4977
7.0997e-07,,-3.0921e-05,,,,0.038982,0.039075,,0.076275,,,,,0.0043024,,0.0011527999999999998,,,,1.2475,,,,,,-0.34109,-0.0043212,,,,-0.019558000000000002,-0.019136,,,,,4.6799,,,,4.8514,-1.4952,,-1.4951,,-1.5052,
5.7025e-06,4.3608999999999995e-05,,,2.662e-05,0.00035897,,-0.038863,-0.03945,-0.020749,-0.020776,,0.0025301,0.0015894,0.004529200000000001,,0.0015162,,,,1.7243,1.7197,,,,0.94981,0.78209,,,0.64393,,-0.0087539,-0.009486,,0.0063771999999999995,0.005870899999999999,-0.69602,,6.106,-0.65496,,4.8195,,-1.5008,,-1.4984,-1.4985,-1.4978
,,-0.00010228,-2.0195e-06,1.7111e-05,,0.01405,,,,0.012731999999999999,0.013138,0.0030269999999999997,0.0018749000000000003,0.0037119999999999996,0.0029534,,0.008555799999999999,,2.3194,,,,,0.008323100000000002,-1.6075,-0.59755,0.013930000000000001,,,,,-0.011053,,0.0091434,0.0090693,-0.45019,,,-0.49567,,,,,,-1.4914,,
-8.139700000000001e-06,5.4352999999999994e-06,-5.6921000000000006e-05,,,,,0.009841899999999999,0.0098988,0.015221,,,,,,0.0011930999999999999,0.0007414,,1.4980000000000002,1.4980000000000002,,1.4996,,,-0.0033518999999999997,0.30123,0.46878000000000003,0.006277399999999999,,,,0.00053383,0.00049741,,,,-0.71715,,17.12,,,12.884,,,,-1.4988,,-1.4988
1.0722999999999999e-05,0.00010574,,,3.6691e-05,0.00017725,0.008731299999999999,0.0086256,0.009237899999999999,,0.015322,,,,,,,0.00404,,,1.7117,1.7071,1.7069,1.7063,,0.77304,,,,0.33144,,,,,,0.010546,,3.9507,,-0.6459199999999999,,2.3589,-1.4995,-1.4996,,,-1.5008,-1.5008
1.5644999999999998e-06,,,,,-2.4985e-05,,,,-0.033026,,-0.032998,0.00080869,,,0.0007974,0.00028976,0.0010137,,,,,,1.7453,-0.006761499999999999,,-0.057072000000000005,0.009534200000000001,,,,,-0.00020923,,,-0.0037865999999999998,,16.059,8.5314,-0.48162,7.6755,,-1.4982,,-1.4982,,-1.4984,
,-0.00012335,-0.00027904,5.7196e-06,-3.4895e-05,,0.0050589,,,0.037396,0.037431,0.037458,0.0022498,0.0014343,,0.0022576000000000002,,0.0034336999999999996,,1.3969,,,,1.3955,0.023407,,,,,,,-0.014072,,,0.0032021000000000003,,,3.8549,,,,,-1.4976,,,-1.5031,-1.5032,-1.5030000000000001
-1.2172e-06,5.4315e-06,1.0388e-05,1.02e-06,,1.404e-05,0.023566,,,,,0.026226,,,,0.0007719,,0.00055467,,,,0.95247,,0.95247,-0.004624199999999999,,-0.57226,,,0.36526,0.0047606,0.0047631999999999996,,0.0047034,0.0047044,,,,,,,,-1.499,-1.499,-1.499,,-1.4984,-1.4984
-4.1445e-06,,8.505600000000001e-05,-8.574700000000002e-07,8.6516e-06,,-0.025294999999999998,,-0.025417,,-0.021997,,,,0.0021548,,0.00085011,,,1.6743,,1.672,1.6719,1.6716,0.00050293,,,-0.0027814,,,,-0.0013315999999999998,,,,,-0.8543299999999999,,,,,16.557000000000002,-1.4996,-1.4996,,-1.4976,-1.4976,-1.4975
7.3759e-06,-2.6194e-05,-1.9972e-05,,,-8.677899999999999e-05,,,0.03092,0.018811,,,,,,0.0022122,,0.0026533,,1.339,1.3385,,,1.3361,0.022471,,-0.25605,0.032269,-0.14635,-0.73801,,0.0073447,0.007640899999999999,0.0019977,0.0020685,,,,2.7262,-0.70376,,,,-1.5003,,-1.4967,-1.4967,
,,3.4707e-05,-1.7619000000000002e-05,-8.6561e-06,-0.0002496,,0.013812999999999999,0.013779,0.057771,,,,,0.0026408,,,,1.8794,1.8794,1.8788,1.8825,,,0.0063685,,0.20640999999999998,,-0.07935299999999999,,,,-0.004457,,,,-0.63181,,2.6566,-0.6261399999999999,0.75472,4.221,,,-1.5064,-1.4963,,-1.4962
,,,-4.1616e-08,1.6128e-05,,,0.009537100000000001,,0.018057,,,0.0012385,0.00088818,,0.0012090999999999998,,,,1.4937,,1.4948,,,0.011526999999999999,1.7867,,0.0049865000000000005,,,,,-0.0017446999999999999,,,-0.0003665,,37.498000000000005,4.6104,,32.034,,,-1.4975,-1.4976,-1.4989,-1.4989,-1.4988
,,-2.9314e-05,,,,,,0.0031999000000000003,-0.047635000000000004,-0.047527,-0.047635000000000004,0.0022600000000000003,,0.0037133,,0.001585,,,1.3978,,1.4028,,,0.036159,-0.43291,-0.81645,,-0.2935,,,0.0081525,0.0082551,,-0.0071468999999999994,,-0.70926,2.3773,,-0.70992,,,-1.507,-1.5071,,-1.4964,-1.4963,-1.4966
4.4559e-06,,,,7.6338e-05,0.00013845,-0.022708000000000002,,,-0.02368,-0.023756,,,0.0011581,0.0042801,0.0021928,,,,,,1.2915,1.2914,1.2907,-0.013205000000000001,0.08377899999999999,-0.6127199999999999,,,,0.0038385999999999997,0.0038193000000000003,,0.0010538,,,,1.1451,5.031000000000001,-0.7289100000000001,,3.5124,,,,-1.5001,-1.5002,
,-5.0107999999999995e-06,,,,-0.00028936,,0.016162,,-0.02097,-0.021053,,0.0029096,,0.0049299,0.0028863000000000005,,,,2.2265,2.2256,2.2265,2.2264,,-0.01612,,-0.24550999999999998,,,,0.0017874000000000002,0.0018195999999999998,0.0020826,0.011746,0.011708,,,3.4855,5.4110000000000005,,,,-1.5078,,-1.5077,,,-1.4993
6.7185e-06,,0.00024261,,5.7833e-05,9.3773e-05,0.021192,,0.021005000000000003,,,-0.028941,0.0022140999999999997,0.0012704,,,0.0012465999999999998,0.006414399999999999,,1.3315,1.331,,1.3304,1.3296,-0.0043085,-0.52012,,,,-0.086237,,-0.0091786,,,-0.0088613,-0.008825399999999999,,,,,1.4772,7.772,-1.4982,-1.4983,,,,-1.5006
,2.0651e-07,,,-1.5742e-06,-1.4310999999999999e-05,0.033116,0.033116,0.033107,-0.0050436000000000005,-0.0050420000000000005,-0.0050277,0.00080695,,0.00054577,0.00081431,0.00029592,0.00066745,,1.8546,,,1.8523,,,,,,-0.08393099999999999,-2.1155,,0.0029966999999999997,,0.00099561,,,-0.48163,,13.974,-0.44783999999999996,,,-1.4988,,-1.4988,-1.4985,,-1.4984
-1.4978e-05,3.9759e-05,0.00066513,-4.3563000000000004e-07,,,0.0074459,0.0074061000000000005,0.006741,,0.0031392,0.003014,,,,0.0025266999999999998,0.0015682,0.0038086999999999995,1.7079,,,1.7123,1.7122,,-0.005797600000000001,0.15037,1.0309,,,,0.013725,,,-0.0054625,-0.0054771,-0.0054892,-0.6413,,,,,2.8644,,,-1.507,,,-1.4992
,,-2.115e-05,-5.2399000000000004e-06,,2.678e-05,,,,0.0064010000000000004,,,0.0010978,0.00049733,0.00071683,0.0011135,0.00051839,,,,1.0965,1.0986,1.0985,,,0.39799,-0.14451,-0.0050474,,,-0.0033211999999999994,,-0.0033433,,,,-0.7128800000000001,,,,2.4321,,-1.4980000000000002,,-1.4979,,,-1.496
,,-0.00024109,,,,,,,0.014750999999999998,0.014677,0.01425,0.0024545,0.0015175,,,0.0016867999999999998,,1.7095,,,1.7124,,,-0.030969999999999998,0.44513,,,,,,,,,,,,,,-0.61092,,4.9049,-1.5072,,,,-1.4994,
,-7.0428e-07,,-4.2549e-06,-4.152e-06,,,,-0.031404,,,-0.012593,,0.00025055,0.00044056,,0.00027684,0.00058924,1.745,1.745,,1.7415,,1.7415,,,0.16171,,,,-0.0013414000000000002,,-0.0013414000000000002,-0.00069954,,-0.00069862,,,5.9249,-0.50034,9.1172,,,-1.4991,-1.4991,,,-1.4981
-1.1901e-08,5.4266000000000005e-05,,7.174800000000001e-07,3.2001e-05,,,,,-0.028508,-0.02854,,0.0023122,,0.004091900000000001,,0.0011905,,,1.41,,,1.4174,1.4168,-0.007689799999999999,0.65437,,,,-0.17586,-0.0038564999999999997,,-0.0037985,,0.0036438000000000004,0.0037308999999999997,,,,-0.6935100000000001,0.9610799999999999,4.5081,,-1.5092,-1.5087,-1.4982,-1.4982,-1.4981
-2.0363e-06,,,,-1.3287999999999999e-06,,,,0.030297,,,-0.037965,0.00078966,,0.00066309,0.00077686,0.00024911,,1.3615,,1.3615,,,,0.011552,,0.14513,,,,-5.3635e-05,-4.601e-05,-3.7069e-05,-0.00091054,-0.00091044,-0.0008866,-0.59018,3.7877,,,,,-1.4977,,,-1.4969999999999999,-1.4969999999999999,
,,,-7.7826e-06,5.7102e-06,-3.5366e-06,,-0.035809,-0.035857,,-0.017004,,,0.00034902,,,,,1.3485,1.3485,,,,,,,2.0025,0.014313999999999999,-0.6939,,,,,,,,,27.906999999999996,17.058,,,4.8471,,-1.4981,-1.4980000000000002,-1.5004,-1.5004,
-5.271e-06,,,,,,,0.028451999999999998,,,0.042174,,,0.0017870000000000002,,0.0029822,0.0018396,0.0040070999999999996,2.3697,,,,2.3637,,0.016555,0.11292,-0.055273,,,,,,,,-0.013461,,,2.4085,3.0056,,3.3584,,-1.5019,,,-1.4934,,
,,,-4.3382e-06,,1.0126e-06,,,-0.019322,-0.024692,,,0.0007775999999999999,0.00024715,,0.00078073,0.00026984,,1.0785,,,1.078,1.078,1.078,0.0046253,-0.16208,0.33739,0.0076209,,0.091266,,-0.0016965,-0.0016819000000000003,0.0018074000000000002,0.0017873000000000001,0.0017932000000000002,,,7.475,-0.61751,,9.0999,-1.4987,-1.4987,-1.4987,-1.4982,-1.4982,
5.7912e-07,,,,-1.5328e-06,,,0.048264999999999995,,,,0.092761,,0.0024988000000000002,0.0037852,,,0.0074787,2.1953,2.195,,,,,-0.0040328000000000004,,,-0.006076300000000001,0.042275,,0.0047371,,0.0046953,0.0047891,,,-0.51267,12.251,6.0167,-0.55132,0.18392,,,,,,,-1.499
-3.0104e-06,,-0.00018745,,,,0.033642,0.033642,,,0.028755000000000003,0.028752999999999997,0.0011535,0.00049839,,0.0011375,0.00052308,0.00089958,,1.2449,,1.2428,1.2428,1.2427,,,-2.1649,,-0.0057944,,0.007724600000000001,0.007717,,,0.002255,0.0022971,,,,,3.6660000000000004,3.7438,,,,-1.4968,,-1.4967
,-6.4485e-05,,,1.9362000000000002e-05,-0.00034818,,,,,,,0.0026482,0.0018146,,0.0026225000000000003,,0.0056381999999999995,,1.8843,1.8837,1.8834,,1.8824,-0.011970999999999999,-0.8463700000000001,,,-0.008648399999999999,,0.0014395999999999999,,,0.01145,0.011434,0.010847,-0.60885,5.2672,3.2646,-0.63129,0.14348,5.8604,,,,,-1.4974,-1.4976
,,-2.9996e-05,,,3.4098000000000005e-05,0.0041726,,,,-0.0011768,,,0.0012748,,,,0.0031967,1.2853,,,,,1.2871,,,-0.31059000000000003,-0.011673000000000001,-0.053402,,,-0.0021571,,,,,-0.72218,,,,2.2572,5.8503,-1.5081,,-1.5076,,,-1.5004
4.9541e-07,,,-1.0573e-05,,-4.2445e-05,0.019795,0.019778999999999998,0.019471000000000002,,-0.025501,,,0.00060366,,,,,1.1811,,1.181,1.182,,1.1818,-0.0042932,,0.90354,,0.9317700000000001,-1.1826,0.0039044000000000006,,0.0039338,,,,,,8.717,,,8.6228,,,,,,
,,,-5.6748e-06,,9.9019e-05,,,-0.071536,,-0.19147,-0.19157000000000002,,0.00061625,,,,,1.2166,,,,,,0.012656,-1.3352,,,0.11172,,-0.011103,,,,-0.019663999999999997,,,11.979000000000001,,-0.7156100000000001,,,-1.4976,,-1.4976,,-1.4942,-1.494
,-7.1939e-06,-5.043e-06,,,,,,,-0.023659,,-0.023668,0.00080858,,,,,0.00063216,,1.7316,1.7316,,1.7269999999999999,1.7271,,,-0.44583,,,-0.24089000000000002,-0.0029246,-0.0029038000000000002,-0.0028899,,,,,65.26100000000001,,,6.2508,11.195,,,,,,-1.4988
-8.0498e-06,,,-3.0587e-06,-1.8157999999999998e-05,1.1265e-05,,-0.073452,-0.073386,,,,,0.00057223,,0.0011396,0.00062423,,,1.2268,,,,,0.0078256,,-0.6315,,-0.33281,,-0.01028,,-0.010256999999999999,-0.018478,-0.018456,,-0.6542399999999999,4.3552,,-0.6924399999999999,,,,,-1.4976,-1.4956,-1.4956,-1.4955
,,0.00020878,,,-0.00036146,,-0.0023537,-0.0025625,-0.033222,,-0.032868,0.0022879000000000003,,,,,,1.4109,,1.41,1.4124,1.4124,,,-0.053203,,,,,,,-0.007288800000000001,0.0042197,0.004176,0.0046473999999999994,,1.5813,4.0724,,,,,-1.504,-1.504,,,
-8.2966e-06,,,3.3595e-07,,-8.740299999999999e-05,,-0.07900700000000001,,-0.18800999999999998,-0.18804,,0.0013981,,,,,0.0013709000000000002,2.0505,,2.0502,,,2.0478,,,-0.37075,0.0076491,,-0.8418700000000001,-0.0087984,-0.0088174,-0.00878,-0.0059446,,-0.0059396,-0.82039,,,,,8.1984,-1.501,-1.501,-1.5011,-1.5001,,-1.4999
-1.3852e-05,7.3491e-05,0.00046064,1.2649e-05,,,,,,,,-0.029294999999999998,,0.0012892000000000001,0.0054755,,,0.0024838,,,,1.4208,,,-0.016447,,0.3872,-0.022125,,0.18036,-0.0023930999999999996,-0.0025329999999999997,,,0.0030245999999999997,,,,3.5549,-0.67085,0.38806999999999997,2.4457,-1.5086,-1.5087,,,-1.4975,
3.3916000000000003e-06,-3.8867e-07,2.0436e-05,2.5114e-06,,,0.052904,0.052904999999999994,,,0.11479,,,,,0.00075518,,0.00073817,0.8840100000000001,,0.884,,,0.88408,-0.0023036,,0.039225,,1.0679,,,0.0083657,0.0082784,-0.00081554,,-0.000977,-0.6047399999999999,18.135,14.277000000000001,,10.207,8.4023,,-1.4954,-1.4955,-1.4949,-1.4949,-1.4949
-3.5000999999999997e-06,4.6626e-06,3.9181e-06,,1.7456e-06,,0.023974000000000002,,0.023965,-0.021953,,,0.00078596,0.00023155,,,,,1.0102,1.0102,,1.0107,1.0107,1.0107,,0.8937,,,0.073434,,-0.0015040999999999998,-0.0015197000000000001,-0.0015390999999999998,,,,,,,-0.60887,,,,-1.4972,-1.4972,,-1.4986,
,,6.5049e-05,-1.1792e-05,5.2016000000000005e-05,9.176e-06,0.012722,0.012722,,,0.0639,0.063891,0.0026314,0.001559,0.0049011,0.0026178,,,,1.8807,1.8797,1.8817,,1.8811,-0.0011537000000000001,0.007307200000000001,0.29789,0.016396,0.24322,,0.00018798,0.00016116,,,0.006644499999999999,0.0064608,,2.4255,7.0351,,,,-1.5048,,,,-1.4995,
-1.4371000000000002e-06,4.9812e-06,-1.4034000000000001e-05,,,2.2631e-05,,0.019423,0.019437,,0.046981999999999996,,0.0010944000000000001,0.0005216,,,0.00070087,0.0016855999999999998,,,,,1.1661,,0.0052606,0.19413,-0.070207,,,-1.2395,0.0041234999999999996,0.0041013,,,0.0053826,,-0.6914,,3.0566,,,,-1.5009,-1.501,-1.501,-1.499,-1.499,
,2.9301e-05,,,2.9976e-05,,-0.022409000000000002,-0.022438,-0.022650999999999998,,,,0.0021499,0.0011589,0.0033997,0.002165,,0.004342,,1.2901,1.2898,,,,,,,,0.13217,,,,,,,-0.004065,,,,,,,,,,,-1.5044,-1.5037
-4.6336e-06,1.9036e-05,8.7214e-05,,1.338e-05,4.7023999999999996e-05,0.010594,0.010575,,,0.015839,,0.0012575999999999998,0.00061051,,0.0011584000000000002,0.00067659,,,1.5003,1.5,1.4993,,1.4991,0.0056683,0.37509000000000003,,,,,,-0.002486,,,,0.00047558,,3.3421,,,2.9373,,,-1.4986,-1.4986,,-1.4976,-1.4976
-1.023e-05,-0.00018243,0.00028365,,,,,0.019336000000000002,0.019052,0.0044508,,0.003737,0.0028773,0.0022956,,,,,,,,,2.1085,2.1072,-0.039192000000000005,,,,,0.70772,0.013489,0.0137,0.013231999999999999,-0.0048530000000000005,-0.0046518,,,,,,6.9664,,-1.5036,,-1.5039,-1.493,,
-1.2492999999999999e-05,3.5821e-05,,2.8033e-06,,-0.00044203,0.0049881,,0.0053028,,-0.022016,,,0.0015499,0.0057301999999999995,,0.0016612999999999999,,1.8883,,,1.8866,,1.8857,-0.0092569,0.13626,,-0.016133,-0.27979,-0.79691,,,-0.0081505,0.00050468,,,-0.64159,1.1266,,,3.2103,,-1.5,,,-1.5004,,
,,,-3.8525e-06,-0.00010192,,,0.012865000000000001,0.012844,-0.016737000000000002,,-0.016735,0.0014528,0.00097009,,,,0.0056295,,,,,2.2224,2.2218,,,,,,-1.1122,,,,,,,-0.8401700000000001,,,,,19.55,,,-1.5030000000000001,,,-1.4991
-3.128e-06,7.332399999999999e-05,-8.9981e-05,,1.7460999999999998e-05,,,0.013405000000000002,,,,,,,0.0048016000000000005,0.0022199999999999998,0.0012488,,,,1.3451,1.3446,1.3446,1.3445,-0.015765,,-0.64723,-0.0040353,-0.02967,-1.6061,,,,-0.0013102,-0.0013066,-0.0001764,,9.119,,-0.68065,,11.43,-1.4974,-1.4975,,,-1.5022,
,-1.5088e-05,0.00018593,,3.2417e-05,-0.00010916,,-0.11012000000000001,,-0.12324,,-0.12317,,0.0012023,,,,0.0018905999999999999,,,1.3669,,1.3701,,,0.062143,,,,,0.005676,0.0056826,,,-0.013238,-0.013049000000000002,-0.65682,0.43888,,-0.69809,,2.2221,,,,-1.4971,-1.4971,
-2.7525e-05,,0.00041348,-8.429500000000001e-06,-7.3883e-06,,,,-0.072966,-0.2074,,-0.20726,,0.0018003,0.0062653,,,0.0058536000000000005,,,,2.2849,2.2848,,0.021328,-0.07412,,,,,,,,,-0.011738,,-0.47886000000000006,1.035,5.3942,-0.56495,1.5516,8.0629,-1.4945,,,-1.5038,,
-4.4822e-06,5.7113999999999996e-05,-1.6476e-05,-1.0199999999999999e-05,,9.6821e-05,0.0065598,,,,0.00095076,0.00085394,0.0013584,0.0011322,,,0.00075398,0.0021666999999999997,1.9914,,1.9909999999999999,,,,,,0.14225,,-0.49968,,,-0.00023868,,,0.00030038,,-0.80075,,7.9205,,,8.0217,-1.5009,,,,-1.4987,-1.4987
-1.1354000000000002e-05,7.563100000000001e-05,,,,-1.4942999999999999e-05,0.018654,0.018579,0.018607,-0.042164,-0.042220999999999995,-0.042207,,0.0012645999999999998,0.0048717,,,,1.2956,1.2956,,1.2989,1.2988,,,0.22395,0.014131999999999999,-0.008257700000000001,,0.11707999999999999,,,0.0036236999999999997,-0.0067483000000000005,-0.0068104,-0.0068996000000000005,,,4.422,,,3.3435,-1.5074,,-1.5071,-1.4983,-1.4984,
-1.9196e-05,,,,,-0.00014541,0.013394,,0.013693,,,,0.0023452,0.0011614000000000001,0.0036023,0.0023737,0.0012917999999999998,0.0039059,,,,,1.5065,,,,,,,,-0.00013006,-0.00011111,0.00060361,-0.007138500000000001,-0.0071753,,-0.69195,0.024657,4.7886,-0.67648,1.7764,,,,,-1.4985,,
1.3464e-06,-3.2657999999999997e-06,-4.6664e-06,1.125e-06,2.0583000000000003e-06,3.78e-05,0.059725,0.059727999999999996,0.059733,0.10912000000000001,0.10912000000000001,0.10908,0.00079302,,,0.00079397,0.00029532,0.0011595999999999998,1.6882,,1.6882,1.6819,,1.6818,0.011477,-0.81999,,0.00424,,1.8688,,0.006305,,-0.0014542,,,,14.444,51.911,,,,-1.4989,-1.4989,-1.4989,,,
5.3301e-06,,,-1.2808e-05,-1.8264e-05,,,0.016947,0.016634,,0.00071384,,0.0024853,,0.0038469999999999997,0.0025065,,,,,1.7128,,1.7128,,,-0.037561000000000004,0.43696,,-0.7362,,,,,-0.0074857,-0.007408700000000001,-0.007530800000000001,-0.6763100000000001,1.3735,2.7483,,,,,-1.504,-1.5039,,,
3.2588e-06,,-0.00015822,,1.5595e-05,-2.8128000000000002e-05,,,,,,-0.029101,0.0029048000000000004,,0.0039991,,,0.005532100000000001,2.2559,,,,2.2559,,,,0.10769000000000001,-0.018708000000000002,0.20368,-0.44471000000000005,0.0075439999999999995,,,-0.0044192,-0.004446899999999999,,-0.53295,16.734,4.9368,-0.56622,3.367,4.4768,,-1.5069,,-1.4977,,-1.4975
,-7.0736e-06,-5.1088999999999995e-06,,6.918399999999999e-07,-1.05e-06,-0.031172000000000002,-0.031164999999999998,,,,-0.035631,,,,0.00078358,,,,,,,1.0782,1.0782,,,,0.0028940000000000003,-0.061470000000000004,,,-0.0029061,-0.0028983,,,,,15.628,,,,3.5936,-1.4980000000000002,-1.4979,-1.4979,-1.4969,-1.4969,-1.4969
9.1422e-06,,0.00091475,,,,0.0018262999999999999,0.0018105,,,,,0.0029383000000000005,0.0018210999999999998,,,0.0016465,,2.2399,2.2398,,,,2.2428,-0.011142,,,,0.11122,,-0.007770100000000001,-0.0077306,-0.007267,0.0096072,,,-0.49633999999999995,,,-0.5451,1.5541,8.7874,,-1.5035,-1.5037,-1.4944,-1.4943,-1.4941
-2.3437e-06,-3.0413e-06,-7.274299999999999e-06,,5.814199999999999e-06,3.6097e-05,,,,0.10849,,,0.0011122999999999999,,,0.0010505,,0.00089777,,1.0684,,,,,0.00056434,,,-0.0017510000000000002,0.18605,,0.005326699999999999,0.0053343999999999996,0.0053708,,0.013486000000000001,,,,7.4113,-0.65413,,5.0881,,-1.4991,,,-1.4986,-1.4985
-7.0292e-07,-2.4707e-06,0.00014116,-5.3334000000000005e-06,,,,,0.037271,0.018062,0.018068,0.017927000000000002,,0.00085868,0.0048484999999999995,,0.0007587000000000001,,,,,,,2.1521,-0.0041755,,,,-0.051962,1.2561,0.0034518,0.0034406999999999997,0.0031655,,,,-0.81584,,,-0.78703,2.7361,7.4613,,-1.5008,,-1.499,-1.499,
,,-8.9723e-05,,-8.1101e-06,,0.008437299999999998,0.0084271,,,0.018976,,,0.0010855,0.0030616,,,,1.2203,,,1.2202,,1.2196,,-0.0036924999999999996,,-0.01881,,,,,,0.006779600000000001,0.006821300000000001,0.0069904,-0.70185,,3.4027,-0.69628,,,-1.5035,-1.5036,-1.5037,-1.4987,-1.4987,-1.4988
,,,8.8576e-06,,-9.7686e-05,0.024293000000000002,,,0.013888999999999999,,0.013987000000000001,0.0012345999999999998,0.0008853999999999999,0.0013752,0.0012067,,0.0018428000000000001,,,1.5744,,,,,,-0.47005,0.00081839,-0.2857,-0.6341100000000001,,0.00068218,,,,0.0015334,-0.7622399999999999,36.463,,,5.1354,7.0041,,-1.4972,-1.4972,-1.4982,,
5.6751999999999995e-06,-6.9606e-05,,,,-0.00012569,0.018890999999999998,0.018961000000000002,,,-0.029267,-0.029142,,0.0016776,0.006668600000000001,,0.0013798,,1.8745,,,1.8691,,1.8683,0.034254,,,,,-0.71139,0.006737100000000001,0.006848699999999999,,-0.014363999999999998,,-0.01429,-0.65033,,4.6064,-0.6695300000000001,,,,,,,,-1.4929
,2.801e-05,,,,,-0.031817000000000005,,-0.031737,,,,0.0022161,0.0012922,0.0035858000000000005,,0.0015857999999999998,0.0041028,1.3791,1.379,1.3785,1.3839,,,,,0.12369000000000001,,,,,0.0076531,,,-0.018397,,,0.0493,3.3560000000000003,-0.72309,14.285,,,-1.5012,-1.501,-1.4927,,-1.4926
,-2.1475e-06,,,-1.8254000000000002e-05,,,-0.0048397,,,-0.014128,-0.014052,,0.0011573,0.0031606,,,,,1.3955,1.3948,1.3781,1.3781,,0.020677,-0.13414,0.20145,,,,0.028613999999999997,0.028614999999999998,,-0.034328,-0.034319999999999996,-0.034268,-0.70911,,4.0158,-0.7241,,9.0731,,,,-1.489,,
,-6.0564e-06,1.8446e-06,,,,,0.0025568,0.002555,,0.0033518999999999997,0.0033552,0.00076759,,,0.00075982,0.00021295,,,0.88799,,0.88571,0.88571,,,-0.23767,0.011073999999999999,0.019880000000000002,0.09541000000000001,0.44682,,,0.007307500000000001,,0.0019062999999999999,,-0.67355,2.8738,,,1.7521,,-1.4989,-1.4989,,,,
-8.380599999999999e-06,,,-1.0871e-05,2.5107e-05,-4.5521999999999995e-05,,,,,,-0.024108,0.0023066999999999996,0.0013672,,0.0022635999999999997,,,,,1.4014,,1.4114,,-0.010808,0.20756,0.71724,,,-0.77737,,,-0.0039147,,0.0034498000000000003,,,,4.2539,,1.4106,10.765,-1.4978,,-1.4980000000000002,-1.4954,-1.4955,
,,,1.6513e-05,-4.5901999999999995e-05,8.198700000000001e-05,,0.0061406,,-0.018706999999999998,,,0.0023433000000000004,0.001349,0.0027108,,0.0013079,,1.5011,1.501,1.5007,1.5008,,1.4992,0.019513,,,0.028138,-0.49472,0.10514000000000001,-0.0014705999999999999,-0.0013667,-0.0014938,-0.010773999999999999,-0.010719,,,,2.8939,,3.6529,,,-1.5053,-1.5051,-1.499,-1.4991,
,,-0.00019255,,2.2728000000000003e-05,,,0.003414,0.0036065,,,0.0055909,0.0028798,0.0017349,,0.0028145,,0.005843,,,2.1083,2.1022,,2.1012,-0.035706,-0.45832,,,,1.0821,-0.004231,-0.004187399999999999,,-0.0017465,-0.0017125999999999997,,-0.46857,,,-0.54794,,,,-1.4999,-1.4994,-1.4993,,
,2.856e-05,,,2.1088000000000002e-05,,,,,,,,,0.00086072,,0.0011653,0.00065096,0.0014105,1.492,,1.4919,,,,0.0018154,,,-0.0019133,,,,-0.00052564,-0.0005684,,,0.001668,,39.389,5.4591,,4.8721,13.544,-1.4993,,,,,-1.5007
,,-5.0327e-06,-4.2721e-06,1.2607000000000002e-07,1.2659e-05,,0.035712,,,,,,0.00037555,0.00049928,0.00080124,0.00032922,,,1.7630000000000001,,1.7582,1.7582,,0.006661199999999999,-2.8756,-0.27184,0.013368000000000001,-0.79595,0.8146899999999999,-0.004010499999999999,,-0.0039693,,-0.00069269,,-0.49893000000000004,59.909,5.6664,,24.564,19.352,,-1.4965,-1.4965,,-1.4993,-1.4993
